Uuid,PropertyName,PrimaryDataType,Pset,Description,PropertyType
8c5d6599-62eb-4a18-9c99-63726541d93a,Elevation,IfcLengthMeasure,Pset_JettyCommon,"Elevation of the entity",P_SINGLEVALUE
8c5d6599-62eb-4a18-9c99-63726541d93a,Elevation,IfcLengthMeasure,Pset_QuayCommon,"Elevation of the entity",P_SINGLEVALUE
8c5d6599-62eb-4a18-9c99-63726541d93a,Elevation,IfcLengthMeasure,Pset_RevetmentCommon,"Elevation of the entity",P_SINGLEVALUE
ea245080-d1c0-11e1-8000-00215ad4efdf,Enabled,IfcTimeSeries,Pset_AlarmPHistory,"Indicates whether alarm is enabled or disabled over time.",P_REFERENCEVALUE
472fe275-1be1-4f83-a296-768f8daf70e5,EncapsulationTechnologyCode,IfcIdentifier,Pset_ElectricFlowStorageDeviceTypeBattery,"Code indicating the encapsulation technology which has been applied in an electric, electronic or electromechanical component.",P_SINGLEVALUE
697e4800-d1f2-11e1-8000-00215ad4efdf,EndDate,IfcDateTime,Pset_Permit,"Date and time at which the permit ceases to be valid.",P_SINGLEVALUE
d8758dad-8b82-4d78-a6c5-341ad71619ea,EndElevation,IfcLengthMeasure,Pset_AlignmentVerticalSegmentCommon,"Elevation of the end point relative to the mean sea level.",P_SINGLEVALUE
1f0bc400-d210-11e1-8000-00215ad4efdf,EndShapeType,IfcLabel,Pset_TankTypeCommon,"Defines the types of end shapes that can be used for preformed tanks. The convention for reading these enumerated values is that for a vertical cylinder, the first value is the base and the second is the top; for a horizontal cylinder, the order of reading should be left to right. For a speherical tank, the value UNSET should be used.",P_ENUMERATEDVALUE
7873f300-d210-11e1-8000-00215ad4efdf,EndShapeType,IfcLabel,Pset_TankTypePreformed,"Defines the types of end shapes that can be used for preformed tanks. The convention for reading these enumerated values is that for a vertical cylinder, the first value is the base and the second is the top; for a horizontal cylinder, the order of reading should be left to right. For a speherical tank, the value UNSET should be used.",P_ENUMERATEDVALUE
8edd3209-e8aa-4da9-96a9-c4c5f2eee5c6,EndSmoothingLength,IfcPositiveLengthMeasure,Pset_AlignmentCantSegmentCommon,"Length for the circular transition change of curvature at the end of the cant segment, measured from the start of the circular transition change of curvature to the end of the cant segment.",P_SINGLEVALUE
e63a1a38-84e6-4e38-bcda-8a508392395f,EnergyAbsorption ,IfcEnergyMeasure,Pset_FenderCommon,"Energy absorption capacity of the element.",P_SINGLEVALUE
e63a1a38-84e6-4e38-bcda-8a508392395f,EnergyAbsorption ,IfcEnergyMeasure,Pset_FenderDesignCriteria,"Energy absorption capacity of the element.",P_SINGLEVALUE
e63a1a38-84e6-4e38-bcda-8a508392395f,EnergyAbsorption ,IfcEnergyMeasure,Pset_ImpactProtectionDeviceTypeBumper,"Energy absorption capacity of the element.",P_SINGLEVALUE
584c11f8-a9a8-400c-b9c4-7114b2e86c05,EnergyAbsorptionTolerance,IfcPositiveRatioMeasure,Pset_FenderCommon,"Manufacturing tolerance on energy absorption",P_SINGLEVALUE
584c11f8-a9a8-400c-b9c4-7114b2e86c05,EnergyAbsorptionTolerance,IfcPositiveRatioMeasure,Pset_FenderDesignCriteria,"Manufacturing tolerance on energy absorption",P_SINGLEVALUE
8f737eae-19e8-4576-bca4-4982c4cf5a0a,EnergyConsumption,IfcEnergyMeasure,Pset_EnergyRequirements,"Annual energy consumption requirement",P_SINGLEVALUE
1af94ce9-5b90-49a3-a696-9ceb0b9621d4,EnergyConversionEfficiency,IfcRatioMeasure,Pset_EnergyRequirements,"Measure of the efficiency of conversion of fuel energy to mechanical energy",P_SINGLEVALUE
dbda3280-d1c8-11e1-8000-00215ad4efdf,EnergyEfficiencyRatio,IfcTimeSeries,Pset_ChillerPHistory,"The Energy efficiency ratio (EER) is the ratio of net cooling capacity to the total input rate of electric power applied.  By definition, the units are BTU/hour per Watt.
The input electric power may be obtained from Pset_DistributionPortPHistoryElectrical.RealPower on the 'Power' port of the IfcChiller.",P_REFERENCEVALUE
dd0c5f00-d1ca-11e1-8000-00215ad4efdf,EnergyEfficiencyRatio,IfcTimeSeries,Pset_CompressorPHistory,"Energy efficiency ratio (EER).",P_REFERENCEVALUE
14284380-d1be-11e1-8000-00215ad4efdf,EnergyGainSensible,IfcPowerMeasure,Pset_AirSideSystemInformation,"The sum of total energy gains for the spaces served by the system during the peak cooling conditions, plus any system-level sensible energy gains.",P_SINGLEVALUE
08d51800-d1be-11e1-8000-00215ad4efdf,EnergyGainTotal,IfcPowerMeasure,Pset_AirSideSystemInformation,"The total amount of energy gains for the spaces served by the system during the peak cooling conditions, plus any system-level total energy gains.",P_SINGLEVALUE
1ab6bb00-d1be-11e1-8000-00215ad4efdf,EnergyLoss,IfcPowerMeasure,Pset_AirSideSystemInformation,"The sum of energy losses for the spaces served by the system during the peak heating conditions.",P_SINGLEVALUE
43da4a00-d1c4-11e1-8000-00215ad4efdf,EnergySourceConsumption,IfcTimeSeries,Pset_BoilerPHistory,"Energy consumption.",P_REFERENCEVALUE
70bf1f16-939c-4087-97bd-780289a363e6,EnergySourceType,IfcLabel,Pset_EnergyRequirements,"Type of energy source e.g. Electricity, Diesel, LPG etc. utilised by the element.",P_SINGLEVALUE
216b1f80-d20a-11e1-8000-00215ad4efdf,EnergySource,IfcLabel,Pset_SpaceHeaterTypeCommon,"Enumeration defining the energy source or fuel combusted to generate heat if applicable.  Note: hydronic heaters shall use UNSET; dual-use hydronic/electric heaters shall use ELECTRICITY.",P_ENUMERATEDVALUE
3cb43b80-d1c6-11e1-8000-00215ad4efdf,EnergySource,IfcLabel,Pset_BurnerTypeCommon,"Enumeration defining the energy source or fuel combusted to generate heat.",P_ENUMERATEDVALUE
5fa01900-d1e1-11e1-8000-00215ad4efdf,EnergySource,IfcLabel,Pset_EngineTypeCommon,"The source of energy.",P_ENUMERATEDVALUE
adf2ef00-d1c4-11e1-8000-00215ad4efdf,EnergySource,IfcLabel,Pset_BoilerTypeCommon,"Enumeration defining the energy source or fuel cumbusted to generate heat.",P_ENUMERATEDVALUE
82bccf80-d1c5-11e1-8000-00215ad4efdf,EntranceLevel,IfcBoolean,Pset_BuildingStoreyCommon,"Indication whether this building storey is an entrance level to the building (TRUE), or (FALSE) if otherwise.",P_SINGLEVALUE
c7dbd208-7217-434d-8e65-d732a512e968,EquipmentCapacity,IfcIntegerCountRateMeasure,Pset_CommunicationsApplianceTypeIpNetworkEquipment,"Indicates the equipment capacity of the appliance. The value is defined in bits/s.",P_SINGLEVALUE
c7dbd208-7217-434d-8e65-d732a512e968,EquipmentCapacity,IfcIntegerCountRateMeasure,Pset_TransportEquipmentOTN,"Indicates the equipment capacity of the appliance. The value is defined in bits/s.",P_SINGLEVALUE
68017d80-ff27-4f05-b477-983605f5d96a,EquipmentLoading,IfcForceMeasure,Pset_JettyDesignCriteria,"Loading from equipment",P_SINGLEVALUE
68017d80-ff27-4f05-b477-983605f5d96a,EquipmentLoading,IfcForceMeasure,Pset_QuayDesignCriteria,"Loading from equipment",P_SINGLEVALUE
807d6400-d20b-11e1-8000-00215ad4efdf,EquipmentSensible,IfcPowerMeasure,Pset_SpaceThermalLoad,"Heat gains and losses from equipment.",P_BOUNDEDVALUE
fda8d900-d20b-11e1-8000-00215ad4efdf,EquipmentSensible,IfcTimeSeries,Pset_SpaceThermalLoadPHistory,"Heat gains and losses from equipment.",P_REFERENCEVALUE
5d928600-d1f2-11e1-8000-00215ad4efdf,EscortRequirement,IfcBoolean,Pset_Permit,"Indicates whether or not an escort is required to accompany persons carrying out a work order at or to/from the place of work (= TRUE) or not (= FALSE).

NOTE - There are many instances where escorting is required, particularly in a facility that has a high security rating. Escorting may require that persons are escorted to and from the place of work. Alternatively, it may involve the escort remaining at the place of work at all times.",P_SINGLEVALUE
f79e0280-d1e1-11e1-8000-00215ad4efdf,EutrophicationPerUnit,IfcMassMeasure,Pset_EnvironmentalImpactIndicators,"Quantity of eutrophicating compounds calculated in equivalent PO4",P_SINGLEVALUE
4cda1400-d1e2-11e1-8000-00215ad4efdf,Eutrophication,IfcMassMeasure,Pset_EnvironmentalImpactValues,"Quantity of eutrophicating compounds calculated in equivalent PO4.",P_SINGLEVALUE
dbe72c00-d1e2-11e1-8000-00215ad4efdf,EvaporatingTemperature,IfcTimeSeries,Pset_EvaporatorPHistory,"Refrigerant evaporating temperature.",P_REFERENCEVALUE
28cb0280-d1e3-11e1-8000-00215ad4efdf,EvaporatorCoolant,IfcLabel,Pset_EvaporatorTypeCommon,"The fluid used for the coolant in the evaporator.",P_ENUMERATEDVALUE
f8836400-d1e2-11e1-8000-00215ad4efdf,EvaporatorMeanVoidFraction,IfcTimeSeries,Pset_EvaporatorPHistory,"Mean void fraction in evaporator.",P_REFERENCEVALUE
1bae1380-d1e3-11e1-8000-00215ad4efdf,EvaporatorMediumType,IfcLabel,Pset_EvaporatorTypeCommon,"ColdLiquid: Evaporator is using liquid type of fluid to exchange heat with refrigerant.
ColdAir: Evaporator is using air to exchange heat with refrigerant.",P_ENUMERATEDVALUE
cb519f4a-4770-40d8-87b5-7d77f4ab3efa,ExchangeCapacity,IfcInteger,Pset_MobileTelecommunicationsApplianceTypeBaseTransceiverStation,"Indicates how many simultaneous calls the base transceiver station can handle.",P_SINGLEVALUE
30f06580-d216-11e1-8000-00215ad4efdf,Exclusions,IfcText,Pset_Warranty,"Items, conditions or actions that may be excluded from the warranty or that may cause the warranty to become void.",P_SINGLEVALUE
3183fe80-d20c-11e1-8000-00215ad4efdf,ExhaustAirFlowRate,IfcTimeSeries,Pset_SpaceThermalPHistory,"Exhaust air flow rate in the space.",P_REFERENCEVALUE
54fa7980-d20b-11e1-8000-00215ad4efdf,ExhaustAirFlowrate,IfcVolumetricFlowRateMeasure,Pset_SpaceThermalDesign,"Design exhaust air flow rate for the space.",P_SINGLEVALUE
08fc0480-d20c-11e1-8000-00215ad4efdf,ExhaustAir,IfcTimeSeries,Pset_SpaceThermalLoadPHistory,"Loads from exhaust air.",P_REFERENCEVALUE
9db23280-d20b-11e1-8000-00215ad4efdf,ExhaustAir,IfcPowerMeasure,Pset_SpaceThermalLoad,"Loads from exhaust air.",P_BOUNDEDVALUE
8deee4a1-16ce-44c0-b0be-e1dc8cabbfe0,ExpansionDirection,IfcLabel,Pset_ElementAssemblyTypeDilatationPanel,"The expansion direction, e.g. single direction, bi-direction",P_ENUMERATEDVALUE
a7bf3b80-d1e1-11e1-8000-00215ad4efdf,ExpectedServiceLife,IfcTimeMeasure,Pset_EnvironmentalImpactIndicators,"Expected service life in years.",P_SINGLEVALUE
c57e3ccd-fade-417b-a454-4eda2ad5d3db,ExplosiveAtmosphereStandardsCompliance,IfcLabel,Pset_ElectricalDeviceCompliance,"Information about compliance with regard to explosive atmosphere related standards.",P_TABLEVALUE
bde0f200-d209-11e1-8000-00215ad4efdf,Exponent,IfcTimeSeries,Pset_SpaceHeaterPHistory,"Characteristic exponent, slope of log(heat output) vs log (surface temperature minus environmental temperature).",P_REFERENCEVALUE
9bee0bf7-2ad3-4a66-bef5-7b71b7ca175b,ExposureClass,IfcLabel,Pset_ConcreteElementGeneral,"Classification of exposure to environmental conditions, usually specified in accordance with the concrete design code which is applied in the project.",P_SINGLEVALUE
ea027000-d215-11e1-8000-00215ad4efdf,ExtendToStructure,IfcBoolean,Pset_WallCommon,"Indicates whether the object extend to the structure above (TRUE) or not (FALSE).",P_SINGLEVALUE
640e0700-d1cc-11e1-8000-00215ad4efdf,ExteriorHeatTransferCoefficient,IfcTimeSeries,Pset_CondenserPHistory,"Exterior heat transfer coefficient associated with exterior surface area.",P_REFERENCEVALUE
d12c9700-d1e2-11e1-8000-00215ad4efdf,ExteriorHeatTransferCoefficient,IfcTimeSeries,Pset_EvaporatorPHistory,"Exterior heat transfer coefficient associated with exterior surface area.",P_REFERENCEVALUE
51122b80-d1fa-11e1-8000-00215ad4efdf,ExternalAdjusted,IfcBoolean,Pset_ProtectiveDeviceTrippingFunctionGCurve,"An indication if the ground fault protection may be adjusted according to an external current coil or not.",P_SINGLEVALUE
5021cf80-d1e3-11e1-8000-00215ad4efdf,ExternalSurfaceArea,IfcAreaMeasure,Pset_EvaporatorTypeCommon,"External surface area (both primary and secondary area).",P_SINGLEVALUE
b0f1dd80-d1cc-11e1-8000-00215ad4efdf,ExternalSurfaceArea,IfcAreaMeasure,Pset_CondenserTypeCommon,"External surface area (both primary and secondary area).",P_SINGLEVALUE
d03f1019-cc5d-40a1-a419-46292b8a569c,ExtremeHighWaterLevel,IfcLengthMeasure,Pset_JettyDesignCriteria,"Extreme high water level",P_SINGLEVALUE
d03f1019-cc5d-40a1-a419-46292b8a569c,ExtremeHighWaterLevel,IfcLengthMeasure,Pset_QuayDesignCriteria,"Extreme high water level",P_SINGLEVALUE
8b690a27-5890-4396-a89a-f19f4424f6df,ExtremeLowWaterLevel,IfcLengthMeasure,Pset_JettyDesignCriteria,"Extreme low water level",P_SINGLEVALUE
8b690a27-5890-4396-a89a-f19f4424f6df,ExtremeLowWaterLevel,IfcLengthMeasure,Pset_QuayDesignCriteria,"Extreme low water level",P_SINGLEVALUE
00dc9e80-d1e5-11e1-8000-00215ad4efdf,e,IfcPositiveLengthMeasure,Pset_FastenerWeld,"Measure e according to ISO 2553",P_SINGLEVALUE
42634e80-d1d1-11e1-8000-00215ad4efdf,FaceArea,IfcAreaMeasure,Pset_DamperTypeCommon,"Face area open to the airstream.",P_SINGLEVALUE
79435f80-d1e5-11e1-8000-00215ad4efdf,FaceSurfaceArea,IfcAreaMeasure,Pset_FilterTypeAirParticleFilter,"Face area of filter frame.",P_SINGLEVALUE
7b92c300-d1bf-11e1-8000-00215ad4efdf,FaceType,IfcLabel,Pset_AirTerminalTypeCommon,"Identifies how the terminal face of an AirTerminal is constructed.",P_ENUMERATEDVALUE
8e11fa00-d1c9-11e1-8000-00215ad4efdf,FaceVelocity,IfcTimeSeries,Pset_CoilPHistory,"Air velocity through the coil.",P_REFERENCEVALUE
a156ef3e-b163-40e5-aabd-dadc76b73e87,FaciesLithostratigraphy,IfcText,Pset_GeoScienceFeatureTypeGeologicalUnit,"The characteristics of a rock or a sediment unit that reflect its environment of deposition and allow it to be distinguished from rock or sediment deposited in an adjacent environment.",P_SINGLEVALUE
93ec2974-d20e-4500-a38b-d3d9546a374d,FaciesPetrophysics,IfcText,Pset_GeoScienceFeatureTypeGeologicalUnit,"A rock mass that can be recognized by its composition, structures or fossil content and mapped on the basis of those characteristics.",P_SINGLEVALUE
42595380-d1bd-11e1-8000-00215ad4efdf,FailPosition,IfcLabel,Pset_ActuatorTypeCommon,"Specifies the required fail-safe position of the actuator.",P_ENUMERATEDVALUE
c08be88d-07b0-4d88-8f84-5bad22741b96,FailureInformation,IfcText,Pset_AxleCountingEquipment,"The information for failure description.",P_SINGLEVALUE
c08be88d-07b0-4d88-8f84-5bad22741b96,FailureInformation,IfcText,Pset_RailwayBalise,"The information for failure description.",P_SINGLEVALUE
242dd65a-3e84-4a3c-9e61-cbf498a4712b,FairleadToTermination,IfcLengthMeasure,Pset_VesselLineCommon,"Distance from the fairlead to the bitt or winch on the vessel where the line terminates",P_SINGLEVALUE
26b57380-d1e4-11e1-8000-00215ad4efdf,FanEfficiency,IfcTimeSeries,Pset_FanPHistory,"Fan mechanical efficiency.",P_REFERENCEVALUE
fa015c00-d1e3-11e1-8000-00215ad4efdf,FanMountingType,IfcLabel,Pset_FanOccurrence,"Defines the method of mounting the fan in the building.",P_ENUMERATEDVALUE
2cab5480-d1e4-11e1-8000-00215ad4efdf,FanPowerRate,IfcTimeSeries,Pset_FanPHistory,"Fan power consumption.",P_REFERENCEVALUE
4fc30d80-d1be-11e1-8000-00215ad4efdf,FanPower,IfcPowerMeasure,Pset_AirSideSystemInformation,"Fan motor loads contributing to the cooling load.",P_SINGLEVALUE
2026fc00-d1e4-11e1-8000-00215ad4efdf,FanRotationSpeed,IfcTimeSeries,Pset_FanPHistory,"Fan rotation speed.",P_REFERENCEVALUE
17015380-d213-11e1-8000-00215ad4efdf,Fan,IfcTimeSeries,Pset_UnitaryControlElementPHistory,"Indicates fan operation where True is on, False is off, and Unknown is automatic.",P_REFERENCEVALUE
4b43bcf3-035d-44df-9ff2-4a499e98e690,FasteningType,IfcLabel,Pset_TrackElementTypeSleeper,"Indicates the type of fastening used to generate traction between the foot of the rail and the sleeper. It depends on but is not uniquely identified by the type of sleeper. This property shall only be used when sleeper fastening is not modelled as an element.",P_SINGLEVALUE
cbe84000-d214-11e1-8000-00215ad4efdf,FaucetFunction,IfcLabel,Pset_ValveTypeFaucet,"Defines the operating temperature of a faucet that may be specified.",P_ENUMERATEDVALUE
b70bac80-d214-11e1-8000-00215ad4efdf,FaucetOperation,IfcLabel,Pset_ValveTypeFaucet,"Defines the range of ways in which a faucet can be operated that may be specified where:

CeramicDisc: Quick action faucet with a ceramic seal to open or close the orifice
.
LeverHandle: Quick action faucet that is operated by a lever handle
.
NonConcussiveSelfClosing:	 Self closing faucet that does not induce surge pressure
.
QuarterTurn: Quick action faucet that can be fully opened or shut by turning the operating mechanism through 90 degrees.
QuickAction: Faucet that can be opened or closed fully with a single small movement of the operating mechanism
.
ScrewDown: Faucet in which a plate or disc is moved, by the rotation of a screwed spindle, to close or open the orifice.
SelfClosing: Faucet that is opened by pressure of the top of an operating spindle and is closed under the action of a spring or weight when the pressure is released.
TimedSelfClosing: 	Self closing faucet that discharges for a predetermined period of time
.",P_ENUMERATEDVALUE
e02c3d00-d214-11e1-8000-00215ad4efdf,FaucetTopDescription,IfcText,Pset_ValveTypeFaucet,"Description of the operating mechanism/top of the faucet.",P_SINGLEVALUE
a3f8dc80-d214-11e1-8000-00215ad4efdf,FaucetType,IfcLabel,Pset_ValveTypeFaucet,"Defines the range of faucet types that may be specified where:

Bib:	 Faucet with a horizontal inlet and a nozzle that discharges downwards.
Globe:	 Faucet fitted through the end of a bath, with a horizontal inlet, a partially spherical body and a vertical nozzle.
Diverter: 	Combination faucet assembly with a valve to enable the flow of mixed water to be transferred to a showerhead.
DividedFlowCombination:	 Combination faucet assembly in which hot and cold water are kept separate until emerging from a common nozzle
.
Pillar:	 Faucet that has a vertical inlet and a nozzle that discharges downwards
.
SingleOutletCombination =	 Combination faucet assembly in which hot and cold water mix before emerging from a common nozzle
.
Spray:	 Faucet with a spray outlet
.
SprayMixing:	 Spray faucet connected to hot and cold water supplies that delivers water at a temperature determined during use.",P_ENUMERATEDVALUE
